"","Reef","Habitat","SurveyDate_benthic","Transect","Abiotic","CCA","Coral","InvasiveAlgae_Gs","Method","Treatment","urchin","supersucker","Month","Year","kapp","discharge","sst_all_mn","sst_mid_mn","sst_all_max","sst_mid_max","dhw","wind","rain_mn","rain_max","par","SurveyDate_fish","H_bio","Hbrow","Hgd","Hscex","totBio","totDens","month_diff"
"1",26,"Flat",2011-11-03,"26LFP3",32.53968254,13.49206349,12.6984127,15.87301587,"LPI",1,1,1,11,2011,7.936507937,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"2",26,"Flat",2011-11-03,"26LFP1",43.65079365,18.25396825,7.936507937,0,"LPI",1,1,1,11,2011,14.28571429,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"3",26,"Flat",2011-11-03,"26LFM1",58.73015873,0,7.936507937,20.63492063,"LPI",1,1,1,11,2011,0.793650794,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"4",26,"Flat",2011-11-03,"26WFP3",59.52380952,11.11111111,7.142857143,0.793650794,"LPI",1,1,1,11,2011,2.380952381,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"5",26,"Flat",2011-11-03,"26WFM1",73.01587302,0,5.555555556,10.31746032,"LPI",1,1,1,11,2011,1.587301587,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"6",26,"Flat",2011-11-03,"26LFM2",61.9047619,0,10.31746032,12.6984127,"LPI",1,1,1,11,2011,0.793650794,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"7",26,"Flat",2011-11-03,"26LFP2",40.47619048,14.28571429,6.349206349,19.84126984,"LPI",1,1,1,11,2011,7.142857143,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"8",26,"Flat",2011-11-03,"26WFP4",42.06349206,12.6984127,8.73015873,11.11111111,"LPI",1,1,1,11,2011,7.142857143,1.79649193548387,25.6150537634409,25.6464516129032,26.3125,26.5,0,113.425584670968,4.93251612903226,80.518,8231.64516129032,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"9",26,"Flat",2011-11-04,"26WFP2",16.66666667,0,1.587301587,38.88888889,"LPI",1,1,1,11,2011,0,1.80834677419355,25.5856182795699,25.6135483870968,26.2958333333333,26.44,0,112.427387577419,4.86696774193548,80.518,8255.93548387097,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"10",26,"Flat",2011-11-04,"26WFP1",40.47619048,5.555555556,11.9047619,19.84126984,"LPI",1,1,1,11,2011,4.761904762,1.80834677419355,25.5856182795699,25.6135483870968,26.2958333333333,26.44,0,112.427387577419,4.86696774193548,80.518,8255.93548387097,2011-11-03,4.43357655504341,0.000140983198338454,0.564115291539156,3.86932028030592,4.68973984107815,0.7555,0
"11",26,"Slope",2011-11-09,"26LE2",6.349206349,1.587301587,70.63492063,0,"LPI",1,1,1,11,2011,20.63492063,1.81650873655914,25.3842741935484,25.4245161290323,25.9666666666667,25.98,0,116.673834948387,4.74406451612903,80.518,8082.22580645161,2011-11-09,2.12457197040435,0,1.14119875041628,1.3090137051099,6.9925963550079,0.6,0
"12",26,"Slope",2011-11-09,"26WE2",6.349206349,0,64.28571429,0,"LPI",1,1,1,11,2011,29.36507937,1.81650873655914,25.3842741935484,25.4245161290323,25.9666666666667,25.98,0,116.673834948387,4.74406451612903,80.518,8082.22580645161,2011-11-09,2.12457197040435,0,1.14119875041628,1.3090137051099,6.9925963550079,0.6,0
"13",26,"Slope",2011-11-09,"26LE1",3.968253968,2.380952381,76.19047619,0,"LPI",1,1,1,11,2011,16.66666667,1.81650873655914,25.3842741935484,25.4245161290323,25.9666666666667,25.98,0,116.673834948387,4.74406451612903,80.518,8082.22580645161,2011-11-09,2.12457197040435,0,1.14119875041628,1.3090137051099,6.9925963550079,0.6,0
"14",26,"Slope",2011-11-09,"26WE1",2.380952381,3.968253968,73.80952381,0,"LPI",1,1,1,11,2011,19.04761905,1.81650873655914,25.3842741935484,25.4245161290323,25.9666666666667,25.98,0,116.673834948387,4.74406451612903,80.518,8082.22580645161,2011-11-09,2.12457197040435,0,1.14119875041628,1.3090137051099,6.9925963550079,0.6,0
"15",28,"Flat",2011-12-14,"28WFP3",46.82539683,3.174603175,0.793650794,40.47619048,"LPI",0,0,0,12,2011,0,2.80662115102639,23.5440860215054,23.6206451612903,24.8,24.9,0,134.479870490323,2.0238064516129,16.256,6205.90322580645,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"16",28,"Flat",2011-12-14,"28WFP4",30.95238095,3.174603175,4.761904762,36.50793651,"LPI",0,0,0,12,2011,0.793650794,2.80662115102639,23.5440860215054,23.6206451612903,24.8,24.9,0,134.479870490323,2.0238064516129,16.256,6205.90322580645,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"17",28,"Flat",2011-12-14,"28WFP1",30.95238095,19.84126984,5.555555556,28.57142857,"LPI",0,0,0,12,2011,0,2.80662115102639,23.5440860215054,23.6206451612903,24.8,24.9,0,134.479870490323,2.0238064516129,16.256,6205.90322580645,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"18",28,"Flat",2011-12-14,"28WFM1",46.82539683,7.936507937,10.31746032,19.04761905,"LPI",0,0,0,12,2011,0,2.80662115102639,23.5440860215054,23.6206451612903,24.8,24.9,0,134.479870490323,2.0238064516129,16.256,6205.90322580645,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"19",28,"Flat",2011-12-15,"28LFP3",71.42857143,8.73015873,5.555555556,0,"LPI",0,0,0,12,2011,1.587301587,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"20",28,"Flat",2011-12-15,"28WFP5",37.3015873,2.380952381,1.587301587,48.41269841,"LPI",0,0,0,12,2011,0.793650794,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"21",28,"Flat",2011-12-15,"28LFP2",57.14285714,11.9047619,8.73015873,14.28571429,"LPI",0,0,0,12,2011,0,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"22",28,"Slope",2011-12-15,"28LE3",0.793650794,2.380952381,92.85714286,0,"LPI",0,0,0,12,2011,3.968253968,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"23",28,"Flat",2011-12-15,"28LFP1",50,2.380952381,8.73015873,15.07936508,"LPI",0,0,0,12,2011,1.587301587,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"24",28,"Flat",2011-12-15,"28WFP2",53.96825397,12.6984127,7.936507937,12.6984127,"LPI",0,0,0,12,2011,0,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"25",28,"Flat",2011-12-15,"28LFP5",61.9047619,0,8.73015873,15.07936508,"LPI",0,0,0,12,2011,0,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"26",28,"Flat",2011-12-15,"28LFM1",55.55555556,0.793650794,5.555555556,18.25396825,"LPI",0,0,0,12,2011,0.793650794,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"27",28,"Flat",2011-12-15,"28LFP4",50,15.87301587,7.142857143,7.142857143,"LPI",0,0,0,12,2011,4.761904762,2.82578109726295,23.5004032258065,23.5774193548387,24.8,24.9,0,135.110773712903,2.0238064516129,16.256,6138.54838709677,2011-12-14,2.10261259692455,0,0.384161362418753,1.7230918595058,2.93486046052382,0.5215,0
"28",28,"Slope",2011-12-16,"28WE3",16.66666667,3.968253968,77.77777778,0,"LPI",0,0,0,12,2011,1.587301587,2.83917827468231,23.4509408602151,23.5193548387097,24.7708333333333,24.8,0,136.337970654839,2.0238064516129,16.256,6040.87096774194,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"29",28,"Slope",2011-12-16,"28LE2",8.73015873,0,82.53968254,0,"LPI",0,0,0,12,2011,8.73015873,2.83917827468231,23.4509408602151,23.5193548387097,24.7708333333333,24.8,0,136.337970654839,2.0238064516129,16.256,6040.87096774194,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"30",28,"Slope",2011-12-16,"28WE2",1.587301587,2.380952381,95.23809524,0,"LPI",0,0,0,12,2011,0,2.83917827468231,23.4509408602151,23.5193548387097,24.7708333333333,24.8,0,136.337970654839,2.0238064516129,16.256,6040.87096774194,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"31",28,"Slope",2011-12-16,"28WE1",7.142857143,3.968253968,87.3015873,0,"LPI",0,0,0,12,2011,0.793650794,2.83917827468231,23.4509408602151,23.5193548387097,24.7708333333333,24.8,0,136.337970654839,2.0238064516129,16.256,6040.87096774194,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"32",28,"Slope",2011-12-16,"28LE1",5.555555556,4.761904762,80.95238095,0,"LPI",0,0,0,12,2011,8.73015873,2.83917827468231,23.4509408602151,23.5193548387097,24.7708333333333,24.8,0,136.337970654839,2.0238064516129,16.256,6040.87096774194,2011-12-15,8.27551070821082,0.560138967955341,5.46971682565735,2.9185799145981,18.7061762307443,0.9456,0
"33",27,"Slope",2012-01-19,"27LE1",3.968253968,0,91.26984127,0,"LPI",0,0,0,1,2012,4.761904762,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,2.63952664013811,0.0565476550438788,0.672602783702392,2.03343870139184,7.82796568353941,0.72,0
"34",27,"Flat",2012-01-19,"27LFM1",57.14285714,2.380952381,23.01587302,2.380952381,"LPI",0,0,0,1,2012,2.380952381,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"35",27,"Flat",2012-01-19,"27LFM3",43.65079365,5.555555556,25.3968254,2.380952381,"LPI",0,0,0,1,2012,0.793650794,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"36",27,"Slope",2012-01-19,"27WE1",13.49206349,0,86.50793651,0,"LPI",0,0,0,1,2012,0,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,2.63952664013811,0.0565476550438788,0.672602783702392,2.03343870139184,7.82796568353941,0.72,0
"37",27,"Flat",2012-01-19,"27WFP2",50.79365079,22.22222222,7.142857143,0,"LPI",0,0,0,1,2012,7.936507937,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"38",27,"Flat",2012-01-19,"27WFP1",53.17460317,3.968253968,3.174603175,10.31746032,"LPI",0,0,0,1,2012,4.761904762,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"39",27,"Slope",2012-01-19,"27LFP1",36.50793651,11.11111111,23.80952381,0,"LPI",0,0,0,1,2012,19.04761905,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,2.63952664013811,0.0565476550438788,0.672602783702392,2.03343870139184,7.82796568353941,0.72,0
"40",27,"Flat",2012-01-19,"27WFM1",50,0.793650794,23.80952381,1.587301587,"LPI",0,0,0,1,2012,19.04761905,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"41",27,"Flat",2012-01-19,"27WFM2",76.19047619,0,11.11111111,2.380952381,"LPI",0,0,0,1,2012,3.968253968,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"42",27,"Flat",2012-01-19,"27LFM2",65.07936508,0.793650794,25.3968254,0.793650794,"LPI",0,0,0,1,2012,0,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"43",27,"Slope",2012-01-19,"27LE2",3.968253968,0.793650794,95.23809524,0,"LPI",0,0,0,1,2012,0,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,2.63952664013811,0.0565476550438788,0.672602783702392,2.03343870139184,7.82796568353941,0.72,0
"44",27,"Slope",2012-01-19,"27WE2",11.11111111,0,88.88888889,0,"LPI",0,0,0,1,2012,0,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,2.63952664013811,0.0565476550438788,0.672602783702392,2.03343870139184,7.82796568353941,0.72,0
"45",27,"Flat",2012-01-19,"27WFP3",31.74603175,1.587301587,0.793650794,23.80952381,"LPI",0,0,0,1,2012,0,1.64849462365591,23.0264784946237,23.0458064516129,23.7916666666667,23.72,0,96.1505167774194,0.401483870967742,3.302,6401.83870967742,2012-01-19,9.65379013702049,0,0,9.65379013702049,14.2303857350769,0.062,0
"46",16,"Flat",2012-02-02,"16WFP2",9.523809524,4.761904762,52.38095238,0,"LPI",0,0,0,2,2012,29.36507937,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,0,0,0,0,7.13573512961691,0.014,0
"47",16,"Slope",2012-02-02,"16LE1",10.31746032,4.761904762,60.31746032,0,"LPI",0,0,0,2,2012,23.80952381,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,2.31063221748134,0,0,2.31063221748134,4.26600236135192,0.34,0
"48",16,"Slope",2012-02-02,"16WE1",26.19047619,0,65.87301587,0,"LPI",0,0,0,2,2012,6.349206349,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,2.31063221748134,0,0,2.31063221748134,4.26600236135192,0.34,0
"49",16,"Flat",2012-02-02,"16LFP2",17.46031746,0.793650794,53.17460317,0,"LPI",0,0,0,2,2012,21.42857143,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,0,0,0,0,7.13573512961691,0.014,0
"50",16,"Flat",2012-02-02,"16WFP1",12.6984127,3.968253968,57.93650794,0,"LPI",0,0,0,2,2012,23.01587302,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,0,0,0,0,7.13573512961691,0.014,0
"51",16,"Flat",2012-02-02,"16LFP1",12.6984127,3.968253968,54.76190476,0,"LPI",0,0,0,2,2012,26.19047619,1.58330981182796,23.579435483871,23.5735483870968,24.0541666666667,24.04,0,76.8083939806452,0.294967741935484,3.302,7078,2012-02-02,0,0,0,0,7.13573512961691,0.014,0
"52",26,"Slope",2012-02-06,"26LE2",7.142857143,3.174603175,77.77777778,0,"LPI",1,1,1,2,2012,10.31746032,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,15.9994927517941,0.112,0
"53",26,"Slope",2012-02-06,"26WE2",18.25396825,2.380952381,75.3968254,0,"LPI",1,1,1,2,2012,1.587301587,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,15.9994927517941,0.112,0
"54",26,"Flat",2012-02-06,"26WFP4",57.93650794,3.174603175,16.66666667,7.142857143,"LPI",1,1,1,2,2012,1.587301587,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"55",26,"Slope",2012-02-06,"26LE1",7.936507937,1.587301587,87.3015873,0,"LPI",1,1,1,2,2012,2.380952381,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,15.9994927517941,0.112,0
